y
1513.07477696066
2478.76675315292
2699.15624480846
2486.54388484088
2090.1150693871
1657.95861682939
1263.592952871
935.248423369603
676.918586823384
481.378010707769
337.473040576021
233.816380212307
160.403538509253
109.117306429346
73.6918383967503
49.4536808258366
33.0038471459515
21.9176138464191
14.4915875766014
9.54395262707935
6.26321283862313
4.09700323321125
2.67214592782813
1.73815038982735
