uztwm_NRKW1-1,uzfwm_NRKW1-1,lztwm_NRKW1-1,lzfpm_NRKW1-1,lzfsm_NRKW1-1,adimp_NRKW1-1,uzk_NRKW1-1,lzpk_NRKW1-1,lzsk_NRKW1-1,zperc_NRKW1-1,rexp_NRKW1-1,pctim_NRKW1-1,pfree_NRKW1-1,riva_NRKW1-1,scf_NRKW1-1,mfmax_NRKW1-1,mfmin_NRKW1-1,uadj_NRKW1-1,si_NRKW1-1,adc_a_NRKW1-1,adc_b_NRKW1-1,adc_c_NRKW1-1,unit_shape_NRKW1-1,unit_toc_adj_NRKW1-1,uztwm_NRKW1-2,uzfwm_NRKW1-2,lztwm_NRKW1-2,lzfpm_NRKW1-2,lzfsm_NRKW1-2,adimp_NRKW1-2,uzk_NRKW1-2,lzpk_NRKW1-2,lzsk_NRKW1-2,zperc_NRKW1-2,rexp_NRKW1-2,pctim_NRKW1-2,pfree_NRKW1-2,riva_NRKW1-2,scf_NRKW1-2,mfmax_NRKW1-2,mfmin_NRKW1-2,uadj_NRKW1-2,si_NRKW1-2,adc_a_NRKW1-2,adc_b_NRKW1-2,adc_c_NRKW1-2,unit_shape_NRKW1-2,unit_toc_adj_NRKW1-2,map_scale_NRKW1,map_p_redist_NRKW1,map_std_NRKW1,map_shift_NRKW1,mat_scale_NRKW1,mat_p_redist_NRKW1,mat_std_NRKW1,mat_shift_NRKW1,pet_scale_NRKW1,pet_p_redist_NRKW1,pet_std_NRKW1,pet_shift_NRKW1,ptps_scale_NRKW1,ptps_p_redist_NRKW1,ptps_std_NRKW1,ptps_shift_NRKW1,lagtbl_a_MFNW1,lagtbl_b_MFNW1,lagtbl_c_MFNW1,ktbl_a_MFNW1,ktbl_b_MFNW1,ktbl_c_MFNW1,ktbl_d_MFNW1,init_co_MFNW1,init_if_MFNW1,init_of_MFNW1,init_stor_MFNW1,lagtbl_a_NFNW1,lagtbl_b_NFNW1,lagtbl_c_NFNW1,ktbl_a_NFNW1,ktbl_b_NFNW1,ktbl_c_NFNW1,ktbl_d_NFNW1,init_co_NFNW1,init_if_NFNW1,init_of_NFNW1,init_stor_NFNW1,lagtbl_a_NSSW1,lagtbl_b_NSSW1,lagtbl_c_NSSW1,ktbl_a_NSSW1,ktbl_b_NSSW1,ktbl_c_NSSW1,ktbl_d_NSSW1,init_co_NSSW1,init_if_NSSW1,init_of_NSSW1,init_stor_NSSW1
62.3280659276614,45.4362128057359,185.661294166359,238.278607917007,60.4578262055823,0.15754480459013,0.343779267674798,0.00832079693554569,0.154451856723518,83.2175046490717,2.42607415230559,0.0024917006302331,0.367366139593571,0.0370799673983439,1.08673362388289,0.706664461117752,0.230281311657399,0.154331627406873,4875.82600097098,0.0709715780713801,7.42360688711289,19.4020718875413,1.67579537355933,1.06978949904819,38.7946060242895,44.519645290935,87.7654516173559,469.761075112574,35.1474315162436,0.0554581658298379,0.431657063207745,0.00757764140797067,0.138208598967499,1.2477799852002,2.06810191687318,0.00261043849004693,0.215034590365178,0.07178992748547,0.74490726770384,0.639387497034063,0.124974804766187,0.109434329802715,411.051613159882,0.198857092266501,37.4146179044714,45.4467000713138,1.68479042812633,1.24339793555596,0.659130232664544,0.354716627225526,18.2182067044049,14.8233084458039,1.38044075857188,0.393820759936869,8.54470799942484,-0.219162575804118,1.32034502705367,0.00556275578147108,6.26598703684874,8.71373945904379,1.47860974156084,0.0457787576648364,15.2279620676339,11.0119635356796,-0.438922628363573,-0.336718290121621,0.191390076933693,-0.467031870769018,0.692275665233224,0.388954542042349,0.752199583793411,167.874319568924,381.475227802004,271.009823650775,125.943647899032,-0.887974382540833,-0.532618412232173,0.51279689519707,0.847501466581669,0.141270833877924,0.638719957148133,0.827912813798959,312.23848260823,196.568450665007,303.944224945277,186.456517862888,-0.589774931704901,-0.250067076416209,0.477862585195205,-0.659899425520348,-0.383291239320435,0.335247198616019,0.0293866021354714,110.730346360929,165.206651191593,96.3786885823838,75.5292470441489
60.8991966996435,46.6204397275195,161.95015769175,312.509331522947,60.04243484669,0.15116263905725,0.276283692836627,0.010864668074155,0.129562608839589,62.5171076035257,2.43491800965213,0.021654602017339,0.382142590251344,0.0161784960830963,1.15735210680886,0.755505698646078,0.271262073486077,0.133400314143577,4353.20117536952,0.119657256035678,32.3227401600887,24.6448829242371,1.80272423100782,1.10854007073968,49.9109057213668,62.5605554572731,146.482918136328,528.327810277035,34.7846340792507,0.0942396182454205,0.458947694799828,0.00595792755739727,0.135238972078626,21.6984127399658,1.92384873942399,0.0130166412418239,0.244759109803854,0.00821634522483457,0.878720684519922,0.547484860600777,0.180418306270643,0.133131120871043,44.1330080632944,0.234326078063691,39.1503416048493,40.3583731125305,1.02509687245555,1.17038099730789,0.632392812145118,0.301798743125904,19.2939166311737,12.779310862648,1.32493410680354,0.434739718408875,8.64064668722859,-2.27288672003807,1.27816689503636,0.0560441881964432,8.42528572576933,-4.79805149706528,1.32661261147847,0.072425952463681,18.7270429406488,7.17156197581273,-0.336300229991421,-0.504608276516579,0.454905298147048,-0.386333110408188,0.721234665185992,0.38991202471428,0.899841805273502,180.890016199823,372.137716589601,288.283904750906,254.592023806294,-0.851608605271054,-0.0641957595100615,0.249686775592704,0.604448263588952,0.735473384700085,0.638681898004062,0.696190967411677,314.115248250775,203.569880304765,223.279943156297,305.285772639882,-0.539241513985016,-0.231851953882844,0.354832595872579,-0.812688873537542,-0.826698586368328,0.390125217100131,0.0853602363947553,74.0502630718799,227.389028610283,83.6951212703485,107.011380494423
60.8991966996435,46.6204397275195,161.95015769175,312.509331522947,60.04243484669,0.15116263905725,0.276283692836627,0.010864668074155,0.129562608839589,62.5171076035257,2.43491800965213,0.021654602017339,0.382142590251344,0.0161784960830963,1.15735210680886,0.755505698646078,0.271262073486077,0.133400314143577,4353.20117536952,0.119657256035678,32.3227401600887,24.6448829242371,1.80272423100782,1.10854007073968,49.9109057213668,62.5605554572731,146.482918136328,528.327810277035,34.7846340792507,0.0942396182454205,0.458947694799828,0.00595792755739727,0.135238972078626,21.6984127399658,1.92384873942399,0.0130166412418239,0.244759109803854,0.00821634522483457,0.878720684519922,0.547484860600777,0.180418306270643,0.133131120871043,44.1330080632944,0.234326078063691,39.1503416048493,40.3583731125305,1.02509687245555,1.17038099730789,0.632392812145118,0.301798743125904,19.2939166311737,12.779310862648,1.32493410680354,0.434739718408875,8.64064668722859,-2.27288672003807,1.27816689503636,0.0560441881964432,8.42528572576933,-4.79805149706528,1.32661261147847,0.072425952463681,18.7270429406488,7.17156197581273,-0.336300229991421,-0.504608276516579,0.454905298147048,-0.386333110408188,0.721234665185992,0.38991202471428,0.899841805273502,180.890016199823,372.137716589601,288.283904750906,254.592023806294,-0.851608605271054,-0.0641957595100615,0.249686775592704,0.604448263588952,0.735473384700085,0.638681898004062,0.696190967411677,314.115248250775,203.569880304765,223.279943156297,305.285772639882,-0.539241513985016,-0.231851953882844,0.354832595872579,-0.812688873537542,-0.826698586368328,0.390125217100131,0.0853602363947553,74.0502630718799,227.389028610283,83.6951212703485,107.011380494423
52.3264429269032,51.7675403405227,199.397047982792,498.650053071528,48.6205131778856,0.160093321622754,0.287499509682909,0.00733291743795489,0.149326683527086,65.4998077357658,2.56498812546658,0.0221777660144656,0.295856664045748,0.0194871479365567,1.27330575382564,0.815939056189634,0.321310817923754,0.130449372579874,4421.32079988349,0.126722431455362,44.7654732473416,47.8379447423244,1.53445712051121,1.10854007073968,61.8976744591025,62.5605554572731,134.306279268073,512.505792775993,47.367758886901,0.0942396182454205,0.451242697806907,0.00841492555901167,0.0821504288682662,26.9375096494676,2.40631113122186,0.0105488100416264,0.20258091900685,0.0217228935971483,0.878720684519922,0.582655193052082,0.187879227354522,0.133131120871043,937.5820207852,0.228619126472495,47.8368169379687,30.3020143744396,1.55957371004706,1.20571725948777,0.79687735771232,0.481432969559497,17.7573876230548,8.55412116513427,1.32493410680354,0.324098070465044,16.2532347377711,7.47603931171042,0.93182782832459,0.231651077145706,7.53054697313233,7.43362828953232,1.20704366470528,0.0406082009893299,19.9777686232991,12.7342291613078,-0.293111080292934,-0.357432259687031,0.777660375522038,-0.335565654710142,0.818711453036199,0.505669135822772,0.643612601340634,112.616284191171,403.362865695369,281.229406809842,207.544186733956,-0.851608605271054,-0.00291098557917915,0.358686073048508,0.621464984446284,0.189205582378416,0.638681898004062,0.696190967411677,437.656348046058,270.784580179542,205.726398395816,305.285772639882,-0.758634761384321,-0.265970154404846,0.354832595872579,-0.625616558125279,-0.877976834604213,0.390125217100131,0.0465720060508289,104.979267596439,260.481027989902,83.6951212703485,154.314100135672
51.4654141167101,51.7675403405227,199.397047982792,541.246022677477,34.1673266202519,0.160093321622754,0.299997880639441,0.00718820925994141,0.138559737065138,64.1355003375156,2.04469615650069,0.0221777660144656,0.295856664045748,0.0194871479365567,1.27634764432115,0.61807163843418,0.24235621685446,0.113205913822039,4421.32079988349,0.126722431455362,29.219149319321,46.8837901085552,1.48427986768446,1.06123521554155,51.20200244172,60.2216555785712,134.348499259737,473.049737228129,60.183215705027,0.129135620362017,0.423858525145337,0.00811364822000837,0.0907100231847619,17.6822946734131,2.65244301172591,0.0105488100416264,0.203926336424972,0.0615005545629659,0.902140103287587,0.759260160442684,0.11137340559029,0.0754411875990151,1200.38905001318,0.228619126472495,36.1326476552819,34.4948191582133,2.16667094492666,1.18617609302289,0.79687735771232,0.472117415599962,9.49531227595257,9.60926082172803,1.28670949363735,0.320136008346322,16.2532347377711,11.5702049626518,0.749395602294917,0.307449227088732,13.5058426428527,7.21986946588398,1.33501204418408,0.0270669033555687,17.9391512410362,0.552928869737627,-0.293111080292934,-0.357432259687031,0.490809861302548,-0.143166531876802,0.787175553417467,0.505669135822772,0.643612601340634,123.869538052104,384.019340345314,297.082479427921,200.401941828808,-0.851608605271054,-0.00291098557917915,0.305043163196438,0.4012219129893,-0.0401019563091256,0.674178780266159,0.676960672099129,344.724128569586,270.784580179542,193.715620151943,217.689534751096,-0.836931975386692,-0.129750523550403,0.101927392838585,-0.00948094037505465,-0.414427043540675,0.40998240611368,0.150434079657581,130.328964837338,232.689777309655,117.00860392689,154.314100135672
51.4654141167101,51.7675403405227,199.397047982792,541.246022677477,34.1673266202519,0.160093321622754,0.299997880639441,0.00718820925994141,0.138559737065138,64.1355003375156,2.04469615650069,0.0221777660144656,0.295856664045748,0.0194871479365567,1.27634764432115,0.61807163843418,0.24235621685446,0.113205913822039,4421.32079988349,0.126722431455362,29.219149319321,46.8837901085552,1.48427986768446,1.06123521554155,51.20200244172,60.2216555785712,134.348499259737,473.049737228129,60.183215705027,0.129135620362017,0.423858525145337,0.00811364822000837,0.0907100231847619,17.6822946734131,2.65244301172591,0.0105488100416264,0.203926336424972,0.0615005545629659,0.902140103287587,0.759260160442684,0.11137340559029,0.0754411875990151,1200.38905001318,0.228619126472495,36.1326476552819,34.4948191582133,2.16667094492666,1.18617609302289,0.79687735771232,0.472117415599962,9.49531227595257,9.60926082172803,1.28670949363735,0.320136008346322,16.2532347377711,11.5702049626518,0.749395602294917,0.307449227088732,13.5058426428527,7.21986946588398,1.33501204418408,0.0270669033555687,17.9391512410362,0.552928869737627,-0.293111080292934,-0.357432259687031,0.490809861302548,-0.143166531876802,0.787175553417467,0.505669135822772,0.643612601340634,123.869538052104,384.019340345314,297.082479427921,200.401941828808,-0.851608605271054,-0.00291098557917915,0.305043163196438,0.4012219129893,-0.0401019563091256,0.674178780266159,0.676960672099129,344.724128569586,270.784580179542,193.715620151943,217.689534751096,-0.836931975386692,-0.129750523550403,0.101927392838585,-0.00948094037505465,-0.414427043540675,0.40998240611368,0.150434079657581,130.328964837338,232.689777309655,117.00860392689,154.314100135672
51.4654141167101,51.7675403405227,199.397047982792,541.246022677477,34.1673266202519,0.160093321622754,0.299997880639441,0.00718820925994141,0.138559737065138,64.1355003375156,2.04469615650069,0.0221777660144656,0.295856664045748,0.0194871479365567,1.27634764432115,0.61807163843418,0.24235621685446,0.113205913822039,4421.32079988349,0.126722431455362,29.219149319321,46.8837901085552,1.48427986768446,1.06123521554155,51.20200244172,60.2216555785712,134.348499259737,473.049737228129,60.183215705027,0.129135620362017,0.423858525145337,0.00811364822000837,0.0907100231847619,17.6822946734131,2.65244301172591,0.0105488100416264,0.203926336424972,0.0615005545629659,0.902140103287587,0.759260160442684,0.11137340559029,0.0754411875990151,1200.38905001318,0.228619126472495,36.1326476552819,34.4948191582133,2.16667094492666,1.18617609302289,0.79687735771232,0.472117415599962,9.49531227595257,9.60926082172803,1.28670949363735,0.320136008346322,16.2532347377711,11.5702049626518,0.749395602294917,0.307449227088732,13.5058426428527,7.21986946588398,1.33501204418408,0.0270669033555687,17.9391512410362,0.552928869737627,-0.293111080292934,-0.357432259687031,0.490809861302548,-0.143166531876802,0.787175553417467,0.505669135822772,0.643612601340634,123.869538052104,384.019340345314,297.082479427921,200.401941828808,-0.851608605271054,-0.00291098557917915,0.305043163196438,0.4012219129893,-0.0401019563091256,0.674178780266159,0.676960672099129,344.724128569586,270.784580179542,193.715620151943,217.689534751096,-0.836931975386692,-0.129750523550403,0.101927392838585,-0.00948094037505465,-0.414427043540675,0.40998240611368,0.150434079657581,130.328964837338,232.689777309655,117.00860392689,154.314100135672
51.4654141167101,51.7675403405227,199.397047982792,541.246022677477,34.1673266202519,0.160093321622754,0.299997880639441,0.00718820925994141,0.138559737065138,64.1355003375156,2.04469615650069,0.0221777660144656,0.295856664045748,0.0194871479365567,1.27634764432115,0.61807163843418,0.24235621685446,0.113205913822039,4421.32079988349,0.126722431455362,29.219149319321,46.8837901085552,1.48427986768446,1.06123521554155,51.20200244172,60.2216555785712,134.348499259737,473.049737228129,60.183215705027,0.129135620362017,0.423858525145337,0.00811364822000837,0.0907100231847619,17.6822946734131,2.65244301172591,0.0105488100416264,0.203926336424972,0.0615005545629659,0.902140103287587,0.759260160442684,0.11137340559029,0.0754411875990151,1200.38905001318,0.228619126472495,36.1326476552819,34.4948191582133,2.16667094492666,1.18617609302289,0.79687735771232,0.472117415599962,9.49531227595257,9.60926082172803,1.28670949363735,0.320136008346322,16.2532347377711,11.5702049626518,0.749395602294917,0.307449227088732,13.5058426428527,7.21986946588398,1.33501204418408,0.0270669033555687,17.9391512410362,0.552928869737627,-0.293111080292934,-0.357432259687031,0.490809861302548,-0.143166531876802,0.787175553417467,0.505669135822772,0.643612601340634,123.869538052104,384.019340345314,297.082479427921,200.401941828808,-0.851608605271054,-0.00291098557917915,0.305043163196438,0.4012219129893,-0.0401019563091256,0.674178780266159,0.676960672099129,344.724128569586,270.784580179542,193.715620151943,217.689534751096,-0.836931975386692,-0.129750523550403,0.101927392838585,-0.00948094037505465,-0.414427043540675,0.40998240611368,0.150434079657581,130.328964837338,232.689777309655,117.00860392689,154.314100135672
51.4654141167101,51.7675403405227,199.397047982792,541.246022677477,34.1673266202519,0.160093321622754,0.299997880639441,0.00718820925994141,0.138559737065138,64.1355003375156,2.04469615650069,0.0221777660144656,0.295856664045748,0.0194871479365567,1.27634764432115,0.61807163843418,0.24235621685446,0.113205913822039,4421.32079988349,0.126722431455362,29.219149319321,46.8837901085552,1.48427986768446,1.06123521554155,51.20200244172,60.2216555785712,134.348499259737,473.049737228129,60.183215705027,0.129135620362017,0.423858525145337,0.00811364822000837,0.0907100231847619,17.6822946734131,2.65244301172591,0.0105488100416264,0.203926336424972,0.0615005545629659,0.902140103287587,0.759260160442684,0.11137340559029,0.0754411875990151,1200.38905001318,0.228619126472495,36.1326476552819,34.4948191582133,2.16667094492666,1.18617609302289,0.79687735771232,0.472117415599962,9.49531227595257,9.60926082172803,1.28670949363735,0.320136008346322,16.2532347377711,11.5702049626518,0.749395602294917,0.307449227088732,13.5058426428527,7.21986946588398,1.33501204418408,0.0270669033555687,17.9391512410362,0.552928869737627,-0.293111080292934,-0.357432259687031,0.490809861302548,-0.143166531876802,0.787175553417467,0.505669135822772,0.643612601340634,123.869538052104,384.019340345314,297.082479427921,200.401941828808,-0.851608605271054,-0.00291098557917915,0.305043163196438,0.4012219129893,-0.0401019563091256,0.674178780266159,0.676960672099129,344.724128569586,270.784580179542,193.715620151943,217.689534751096,-0.836931975386692,-0.129750523550403,0.101927392838585,-0.00948094037505465,-0.414427043540675,0.40998240611368,0.150434079657581,130.328964837338,232.689777309655,117.00860392689,154.314100135672
51.4654141167101,51.7675403405227,199.397047982792,541.246022677477,34.1673266202519,0.160093321622754,0.299997880639441,0.00718820925994141,0.138559737065138,64.1355003375156,2.04469615650069,0.0221777660144656,0.295856664045748,0.0194871479365567,1.27634764432115,0.61807163843418,0.24235621685446,0.113205913822039,4421.32079988349,0.126722431455362,29.219149319321,46.8837901085552,1.48427986768446,1.06123521554155,51.20200244172,60.2216555785712,134.348499259737,473.049737228129,60.183215705027,0.129135620362017,0.423858525145337,0.00811364822000837,0.0907100231847619,17.6822946734131,2.65244301172591,0.0105488100416264,0.203926336424972,0.0615005545629659,0.902140103287587,0.759260160442684,0.11137340559029,0.0754411875990151,1200.38905001318,0.228619126472495,36.1326476552819,34.4948191582133,2.16667094492666,1.18617609302289,0.79687735771232,0.472117415599962,9.49531227595257,9.60926082172803,1.28670949363735,0.320136008346322,16.2532347377711,11.5702049626518,0.749395602294917,0.307449227088732,13.5058426428527,7.21986946588398,1.33501204418408,0.0270669033555687,17.9391512410362,0.552928869737627,-0.293111080292934,-0.357432259687031,0.490809861302548,-0.143166531876802,0.787175553417467,0.505669135822772,0.643612601340634,123.869538052104,384.019340345314,297.082479427921,200.401941828808,-0.851608605271054,-0.00291098557917915,0.305043163196438,0.4012219129893,-0.0401019563091256,0.674178780266159,0.676960672099129,344.724128569586,270.784580179542,193.715620151943,217.689534751096,-0.836931975386692,-0.129750523550403,0.101927392838585,-0.00948094037505465,-0.414427043540675,0.40998240611368,0.150434079657581,130.328964837338,232.689777309655,117.00860392689,154.314100135672
