y
243.261484381123
370.886150241167
464.980907548405
538.071522169655
595.911994838617
641.898912224522
678.313264755308
706.811576333855
728.660789148853
744.865572003415
756.243808020999
763.474509491111
767.129904877169
767.697876926728
765.598223240313
761.194797037723
754.804803777486
746.70607510448
737.142866741524
726.330554583111
714.459491764131
701.698215367806
688.196140963622
674.085848034336
659.485034414178
644.498199842233
629.218105503428
613.727046567676
598.09796728628
582.39544250308
566.676545023811
550.991614832646
535.384943413825
519.895384256615
504.556898866782
489.399046182914
474.447422129956
459.724055081371
445.247762203749
431.034470991443
417.097509738888
403.447870224931
390.09444548126
377.044245173361
364.302590827516
351.873292882982
339.758811328294
327.960401489097
316.478246367826
305.311576789136
294.458780476354
283.917501070773
273.68472800534
263.75687805531
254.129869309389
244.799188234386
235.759950443406
227.006955721276
218.534737810254
210.337609413624
202.409702833826
194.745006624797
187.337398604845
180.180675546139
173.268579829548
166.594823328691
160.153108764529
153.93714875126
147.940682735634
142.157492014729
136.581413001717
131.206348894948
126.026279892716
121.035272084202
116.227485136264
111.597178885777
107.138718938134
102.846581364169
98.7153565801209
94.7397524881925
90.9145969488549
87.2348396500901
83.6955534333344
80.291935130886
77.0193059649363
73.873111554162
70.8489215699266
67.9424290805652
65.1494496189357
62.4659200053995
59.8878969556054
57.4115554998929
55.0331872387768
52.7491984568039
50.5561081150812
48.4505457409414
46.4292492315237
44.4890625864971
42.6269335837286
40.8399114103867
39.1251442607673
37.4798769110226
35.9014482799582
34.3872889841288
32.9349188946114
31.5419447020469
30.2060574958224
28.9250303626094
27.6967160088668
26.5190444113701
25.390020499318
24.3077218711131
23.2702965484867
22.2759607702597
21.3229968276777
20.4097509429441
19.5346311922842
18.6961054746123
17.8926995266359
17.1229949850167
16.3856274960148
15.679284872866
15.0027053009878
14.3546755909658
13.7340294791486
13.1396459755667
12.5704477587886
12.0253996172425
11.5035069364529
11.00381423157
10.5254037245173
10.0673939650236
9.62893849476792
9.20922455382469
8.80747182856656
8.42293124015712
8.0548837727438
7.70263934044621
7.3655356922226
7.04293735368912
6.73423460496159
6.43884249358773
6.15619988163852
5.885768526031
5.62703219115971
5.37949579292219
5.14268457323235
4.91614330412657
4.69943552057941
4.49214278115853
4.29386395566308
4.10421453890441
3.92282598980377
3.74934509499817
3.58343335616208
3.42476640027027
3.27303341204435
3.12793658784343
2.98919061027747
2.85652214283977
2.72966934387306
2.60838139920223
2.49241807278404
2.3815492747428
2.27555464617833
2.17422316015041
2.07735273826105
1.98474988227357
1.89622932022383
1.81161366649619
1.73073309535278
1.65342502742084
1.57953382865873
1.50891052133665
1.44141250658295
1.37690329806218
1.31525226636496
1.25633439370409
1.20003003852495
1.14622470965181
1.09480884960427
1.04567762673125
0.998730735821829
0.953872206864547
0.911010221638139
0.870056937828245
0.830928320375375
0.793543979770191
0.75782701702241
0.723703875039669
0.691104196162342
0.659960685609684
0.630208980601769
0.601787524930444
0.57463744876102
0.548702453454658
0.523928701209281
