y
1742.6999125175
2487.33617732844
2570.01940114957
2326.44341972564
1958.71607413914
1575.21754740438
1227.35425322591
934.421376188166
698.931667940609
515.546554376208
376.009875187548
271.695892836857
194.790645171396
138.726233551687
98.2323034667888
69.2113880668774
48.5502958852534
33.9246709355319
23.6228206228871
16.398153408054
11.3510829321979
7.83740768492926
5.39881989732371
3.7110977328857
2.54600036590958
1.74354654452723
