p_name,name,type,zone,value
pxtemp_NRKW1-1,pxtemp,rsnwelev,NRKW1-1,0.391953657709721
talr_NRKW1-1,talr,rsnwelev,NRKW1-1,0.439112433198987
pxtemp_NRKW1-2,pxtemp,rsnwelev,NRKW1-2,0.0444261252981008
talr_NRKW1-2,talr,rsnwelev,NRKW1-2,0.642419300319999
