y
655.162499320193
779.250218810927
762.135297484204
688.014515282545
594.429506634754
499.511521449604
411.784332342848
334.737062527526
269.206898701154
214.683825225526
170.03717991604
133.917471788181
104.97170506112
81.9510111230821
63.7566562174794
49.4516816223542
38.2543253518552
29.5227096110908
22.7362499843233
17.4768082272536
13.4111510918462
10.2754169950343
7.86179933559949
6.00738643499338
4.58496413649874
3.49553250777915
2.66227850544152
2.0257608614563
1.54008920965996
1.16990920416978
0.888034964824872
0.673597483969363
